Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,2019-05-28,2019,5,28,,19.5,,12.4,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,9.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-05-29,2019,5,29,,19.1,,11.4,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,24.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-05-30,2019,5,30,,21.2,,9.9,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-05-31,2019,5,31,,22.2,,11.3,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,20.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-01,2019,6,1,,21.2,,11.1,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,21.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-02,2019,6,2,,24.3,,13.7,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,,29.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-03,2019,6,3,,20.9,,10.7,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,,,18.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-04,2019,6,4,,20.0,,9.4,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,,,12.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-05,2019,6,5,,17.2,,12.3,,14.8,,3.2,,0.0,,0.6,,0.0,,0.6,,,,11.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-06,2019,6,6,,17.9,,7.9,,12.9,,5.1,,0.0,,0.0,,0.0,,0.0,,,,19.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-07,2019,6,7,,17.6,,9.3,,13.5,,4.5,,0.0,,8.8,,0.0,,8.8,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-08,2019,6,8,,19.5,,9.8,,14.7,,3.3,,0.0,,0.0,T,0.0,,0.0,T,,,14.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-09,2019,6,9,,20.1,,9.9,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-10,2019,6,10,,20.6,,13.2,,16.9,,1.1,,0.0,,0.0,T,0.0,,0.0,T,,,23.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-11,2019,6,11,,23.6,,11.2,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-12,2019,6,12,,29.9,,14.3,,22.1,,0.0,,4.1,,0.0,,0.0,,0.0,,,,28.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-13,2019,6,13,,24.7,,15.1,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-14,2019,6,14,,20.1,,12.4,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,20.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-15,2019,6,15,,22.0,,11.8,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-16,2019,6,16,,22.7,,11.5,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,20.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-17,2019,6,17,,23.5,,12.7,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-18,2019,6,18,,22.0,,14.3,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,28.0,,50.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-19,2019,6,19,,20.0,,12.4,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,71.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-20,2019,6,20,,19.5,,10.8,,15.2,,2.8,,0.0,,0.2,,0.0,,0.2,,,,28.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-21,2019,6,21,,22.0,,11.2,,16.6,,1.4,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-22,2019,6,22,,19.5,,13.2,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,11.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-23,2019,6,23,,19.0,,11.9,,15.5,,2.5,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-24,2019,6,24,,19.9,,12.1,,16.0,,2.0,,0.0,,0.6,,0.0,,0.6,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-25,2019,6,25,,21.2,,10.7,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-26,2019,6,26,,21.4,,13.4,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,22.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-27,2019,6,27,,20.3,,13.2,,16.8,,1.2,,0.0,,15.4,,0.0,,15.4,,,,13.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-28,2019,6,28,,19.3,,13.2,,16.3,,1.7,,0.0,,0.6,,0.0,,0.6,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-29,2019,6,29,,21.6,,13.5,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-06-30,2019,6,30,,22.5,,10.1,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-01,2019,7,1,,24.4,,12.6,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-02,2019,7,2,,20.0,,13.7,,16.9,,1.1,,0.0,,2.8,,0.0,,2.8,,,,10.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-03,2019,7,3,,21.1,,14.8,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,15.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-04,2019,7,4,,19.8,,14.5,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-05,2019,7,5,,17.9,,13.7,,15.8,,2.2,,0.0,,0.4,,0.0,,0.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-06,2019,7,6,,20.3,,12.4,,16.4,,1.6,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-07,2019,7,7,,18.6,,13.8,,16.2,,1.8,,0.0,,2.6,,0.0,,2.6,,,,10.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-08,2019,7,8,,21.4,,11.1,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-09,2019,7,9,,22.8,,13.3,,18.1,,0.0,,0.1,,0.8,,0.0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-10,2019,7,10,,22.0,,15.9,,19.0,,0.0,,1.0,,14.4,,0.0,,14.4,,,,10.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-11,2019,7,11,,23.0,,14.5,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,20.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-12,2019,7,12,,22.6,,13.8,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-13,2019,7,13,,24.6,,15.4,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,17.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-14,2019,7,14,,23.5,,14.0,,18.8,,0.0,,0.8,,0.4,,0.0,,0.4,,,,20.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-15,2019,7,15,,23.7,,14.0,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,19.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-16,2019,7,16,,24.2,,14.5,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,19.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-17,2019,7,17,,22.5,,14.7,,18.6,,0.0,,0.6,,6.8,,0.0,,6.8,,,,25.0,,50.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-18,2019,7,18,,21.1,,15.2,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,24.0,,59.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-19,2019,7,19,,19.7,,13.6,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,28.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-20,2019,7,20,,22.8,,10.4,,16.6,,1.4,,0.0,,0.0,,0.0,,0.0,,,,24.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-21,2019,7,21,,28.5,,11.6,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-22,2019,7,22,,26.4,,14.4,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-23,2019,7,23,,23.6,,14.1,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,19.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-24,2019,7,24,,23.2,,14.4,,18.8,,0.0,,0.8,,0.0,T,0.0,,0.0,T,,,27.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-25,2019,7,25,,23.8,,14.6,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-26,2019,7,26,,29.2,,14.4,,21.8,,0.0,,3.8,,0.0,T,0.0,,0.0,T,,,19.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-27,2019,7,27,,22.9,,17.2,,20.1,,0.0,,2.1,,2.4,,0.0,,2.4,,,,25.0,,50.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-28,2019,7,28,,23.2,,12.6,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-29,2019,7,29,,22.8,,14.4,,18.6,,0.0,,0.6,,0.0,,0.0,,0.0,,,,25.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-30,2019,7,30,,23.3,,15.2,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,11.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-31,2019,7,31,,23.4,,17.4,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,22.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-01,2019,8,1,,24.9,,16.1,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,,,10.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-02,2019,8,2,,25.2,,16.9,,21.1,,0.0,,3.1,,5.2,,0.0,,5.2,,,,16.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-03,2019,8,3,,23.6,,13.8,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,31.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-04,2019,8,4,,24.5,,14.5,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,29.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-05,2019,8,5,,25.4,,12.9,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-06,2019,8,6,,24.7,,13.9,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,20.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-07,2019,8,7,,25.8,,13.9,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,20.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-08,2019,8,8,,23.2,,14.5,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,12.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-09,2019,8,9,,22.6,,16.2,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-10,2019,8,10,,19.9,,16.1,,18.0,,0.0,,0.0,,3.2,,0.0,,3.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-11,2019,8,11,,20.9,,15.1,,18.0,,0.0,,0.0,,3.0,,0.0,,3.0,,,,14.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-12,2019,8,12,,23.3,,14.0,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,21.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-13,2019,8,13,,23.8,,11.9,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-14,2019,8,14,,24.6,,13.7,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-15,2019,8,15,,23.9,,14.2,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,21.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-16,2019,8,16,,22.1,,14.2,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,22.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-17,2019,8,17,,21.7,,17.0,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-18,2019,8,18,,22.2,,14.4,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,12.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-19,2019,8,19,,23.4,,13.4,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,13.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-20,2019,8,20,,25.1,,11.8,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-21,2019,8,21,,19.8,,15.7,,17.8,,0.2,,0.0,,12.4,,0.0,,12.4,,,,11.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-22,2019,8,22,,20.6,,14.7,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-23,2019,8,23,,19.4,,14.1,,16.8,,1.2,,0.0,,1.0,,0.0,,1.0,,,,22.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-24,2019,8,24,,21.6,,12.7,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-25,2019,8,25,,20.5,,13.7,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-26,2019,8,26,,21.2,,10.0,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,28.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-27,2019,8,27,,23.8,,12.0,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-28,2019,8,28,,23.9,,12.5,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,29.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-29,2019,8,29,,26.0,,12.9,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,11.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-30,2019,8,30,,22.9,,16.4,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-31,2019,8,31,,24.9,,16.1,,20.5,,0.0,,2.5,,1.0,,0.0,,1.0,,,,20.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-01,2019,9,1,,23.8,,15.6,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,19.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-02,2019,9,2,,22.7,,13.5,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,29.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-03,2019,9,3,,24.4,,14.8,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-04,2019,9,4,,21.9,,13.7,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-05,2019,9,5,,22.3,,11.4,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-06,2019,9,6,,27.6,,13.6,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,13.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-07,2019,9,7,,20.2,,14.9,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,13.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-08,2019,9,8,,19.1,,14.1,,16.6,,1.4,,0.0,,9.0,,0.0,,9.0,,,,9.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-09,2019,9,9,,19.4,,14.5,,17.0,,1.0,,0.0,,1.2,,0.0,,1.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-10,2019,9,10,,20.0,,14.9,,17.5,,0.5,,0.0,,0.2,,0.0,,0.2,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-11,2019,9,11,,20.0,,12.7,,16.4,,1.6,,0.0,,0.0,,0.0,,0.0,,,,10.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-12,2019,9,12,,19.1,,14.7,,16.9,,1.1,,0.0,,22.0,,0.0,,22.0,,,,8.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-13,2019,9,13,,19.8,,13.8,,16.8,,1.2,,0.0,,7.0,,0.0,,7.0,,,,16.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-14,2019,9,14,,16.8,,13.7,,15.3,,2.7,,0.0,,9.0,,0.0,,9.0,,,,15.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-15,2019,9,15,,18.1,,12.8,,15.5,,2.5,,0.0,,2.0,,0.0,,2.0,,,,16.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-16,2019,9,16,,18.2,,12.4,,15.3,,2.7,,0.0,,0.4,,0.0,,0.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-17,2019,9,17,,15.6,,12.9,,14.3,,3.7,,0.0,,13.8,,0.0,,13.8,,,,7.0,,50.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-18,2019,9,18,,17.7,,12.0,,14.9,,3.1,,0.0,,7.2,,0.0,,7.2,,,,28.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-19,2019,9,19,,15.8,,9.2,,12.5,,5.5,,0.0,,1.2,,0.0,,1.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-20,2019,9,20,,19.0,,12.7,,15.9,,2.1,,0.0,,0.6,,0.0,,0.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-21,2019,9,21,,19.6,,12.6,,16.1,,1.9,,0.0,,2.8,,0.0,,2.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-22,2019,9,22,,16.2,,13.8,,15.0,,3.0,,0.0,,30.4,,0.0,,30.4,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-23,2019,9,23,,14.3,,11.4,,12.9,,5.1,,0.0,,6.2,,0.0,,6.2,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-24,2019,9,24,,17.7,,12.1,,14.9,,3.1,,0.0,,0.8,,0.0,,0.8,,,,21.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-25,2019,9,25,,16.2,,10.3,,13.3,,4.7,,0.0,,0.4,,0.0,,0.4,,,,28.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-26,2019,9,26,,17.3,,12.5,,14.9,,3.1,,0.0,,7.2,,0.0,,7.2,,,,28.0,,55.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-27,2019,9,27,,15.0,,6.5,,10.8,,7.2,,0.0,,0.8,,0.0,,0.8,,,,28.0,,65.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-28,2019,9,28,,18.4,,6.2,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,32.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-29,2019,9,29,,16.2,,8.0,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,5.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-30,2019,9,30,,14.7,,3.6,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-01,2019,10,1,,14.8,,4.9,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-02,2019,10,2,,15.2,,7.3,,11.3,,6.7,,0.0,,1.6,,0.0,,1.6,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-03,2019,10,3,,16.1,,10.3,,13.2,,4.8,,0.0,,1.6,,0.0,,1.6,,,,13.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-04,2019,10,4,,12.2,,9.8,,11.0,,7.0,,0.0,,3.8,,0.0,,3.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-05,2019,10,5,,13.9,,7.4,,10.7,,7.3,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-06,2019,10,6,,12.9,,5.3,,9.1,,8.9,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-07,2019,10,7,,16.1,,10.0,,13.1,,4.9,,0.0,,16.6,,0.0,,16.6,,,,24.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-08,2019,10,8,,11.9,,2.7,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-09,2019,10,9,,10.2,,0.8,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-10,2019,10,10,,10.2,,-0.7,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-11,2019,10,11,,12.5,,1.1,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-12,2019,10,12,,13.5,,4.2,,8.9,,9.1,,0.0,,0.8,,0.0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-13,2019,10,13,,13.3,,6.2,,9.8,,8.2,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-14,2019,10,14,,13.2,,5.4,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,21.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-15,2019,10,15,,11.7,,6.6,,9.2,,8.8,,0.0,,6.6,,0.0,,6.6,,,,7.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-16,2019,10,16,,13.2,,8.2,,10.7,,7.3,,0.0,,14.0,,0.0,,14.0,,,,14.0,,55.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-17,2019,10,17,,14.5,,8.0,,11.3,,6.7,,0.0,,9.2,,0.0,,9.2,,,,17.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-18,2019,10,18,,11.2,,8.3,,9.8,,8.2,,0.0,,5.0,,0.0,,5.0,,,,19.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-19,2019,10,19,,10.6,,7.9,,9.3,,8.7,,0.0,,6.6,,0.0,,6.6,,,,27.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-20,2019,10,20,,9.1,,6.9,,8.0,,10.0,,0.0,,12.6,,0.0,,12.6,,,,7.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-21,2019,10,21,,10.5,,7.3,,8.9,,9.1,,0.0,,39.4,,0.0,,39.4,,,,13.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-22,2019,10,22,,13.2,,8.0,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,23.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-23,2019,10,23,,11.9,,2.9,,7.4,,10.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-24,2019,10,24,,13.4,,7.2,,10.3,,7.7,,0.0,,1.0,,0.0,,1.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-25,2019,10,25,,12.8,,8.0,,10.4,,7.6,,0.0,,3.6,,0.0,,3.6,,,,27.0,,84.0,
